CLAVE_CLIENTE,CVE_UNIDAD_NEGOCIO,UNIDAD_NEGOCIO,EMISORA_FONDO,DESC_CE_FINANCIERO,SALDO_CLIENTE,TIPO_OPERACION,GENERO,Edad,ENROLADO,FECHA_TRANSACCION
95819462,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,179284.5,RETIRO POR PAGO EN VENTANILLA                                                                       ,FEMENINO,40.88611111,ENROLADO,13/03/20
95899266,1,BANCO,ACTIMED,Jalisco,193881.2114,VENTA,FEMENINO,37.37222222,NO ENROLADO,13/03/20
95905592,1,BANCO,ALTERNA,Ciudad de Mexico,1137760.334,VENTA,MASCULINO,56.65277778,ENROLADO,13/03/20
95910436,1,BANCO,ACTIMED,Jalisco,633861.9776,VENTA,FEMENINO,71.23055556,ENROLADO,13/03/20
96016035,1,BANCO,ACTICOB,Toluca,1895034.281,COMPRA,MASCULINO,57.36666667,ENROLADO,13/03/20
96026687,1,BANCO,ACTIREN,Jalisco,105862.5659,VENTA,FEMENINO,23.66944444,NO ENROLADO,13/03/20
96143425,2,CASA DE BOLSA,ACTIMED   ,Ciudad de Mexico,58280.33,VENTA                                                                                               ,MASCULINO,38.79444444,ENROLADO,13/03/20
96157854,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,43279.52,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",FEMENINO,30.65833333,ENROLADO,13/03/20
96215124,1,BANCO,ACTIGOB,Ciudad de Mexico,500082.9449,COMPRA,FEMENINO,59.81666667,ENROLADO,13/03/20
90000746,1,BANCO,ACTIMED,Ciudad de Mexico,545855.3052,VENTA,MASCULINO,60.51666667,ENROLADO,13/04/20
90074485,2,CASA DE BOLSA,EFECTIVO,Toluca,2987966.72,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,50.58055556,NO ENROLADO,13/04/20
90132507,1,BANCO,ACTIMED,Queretaro,624616.8859,VENTA,MASCULINO,29.15555556,ENROLADO,13/04/20
90183146,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,173632.54,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,46.93611111,NO ENROLADO,13/04/20
90436015,1,BANCO,ACTIMED,Ciudad de Mexico,478043.1056,VENTA,FEMENINO,50.675,ENROLADO,13/04/20
90480765,1,BANCO,IMPULSA,Jalisco,50812.08958,VENTA,FEMENINO,72.35,NO ENROLADO,13/04/20
90543042,1,BANCO,ACTIMED,Jalisco,422542.2613,VENTA,FEMENINO,55.13055556,NO ENROLADO,13/04/20
90554874,1,BANCO,ACTVIDA,Cancun,172217.6054,COMPRA,MASCULINO,43.06388889,ENROLADO,13/04/20
90600107,1,BANCO,IMPULSA,Ciudad de Mexico,4783024.652,VENTA,FEMENINO,53.75,ENROLADO,13/04/20
90608811,1,BANCO,ACTIMED,Ciudad de Mexico,563933.4578,VENTA,FEMENINO,80.27777778,NO ENROLADO,13/04/20
90656638,1,BANCO,ACTIMED,Hermosillo,1071074.404,VENTA,MASCULINO,38.19722222,ENROLADO,13/04/20
90819426,1,BANCO,ACTIMED,Jalisco,643278.307,VENTA,FEMENINO,42.71111111,NO ENROLADO,13/04/20
90877051,1,BANCO,CUENTA_EJE,Ciudad de Mexico,293899.8854,RETIRO,FEMENINO,78.33055556,NO ENROLADO,13/04/20
90907585,1,BANCO,ACTIMED,Aguascalientes,241644.8049,COMPRA,MASCULINO,32.60277778,ENROLADO,13/04/20
90928557,1,BANCO,ACTIMED,Queretaro,390324.5084,VENTA,MASCULINO,37.20833333,ENROLADO,13/04/20
90941147,1,BANCO,ACTICOB,Jalisco,1403358.647,VENTA,FEMENINO,56.32777778,ENROLADO,13/04/20
90983461,1,BANCO,ACTIMED,Ciudad de Mexico,335578.8716,VENTA,FEMENINO,45.79166667,ENROLADO,13/04/20
91215590,1,BANCO,IMPULSA,Jalisco,302115.645,VENTA,MASCULINO,65.48611111,ENROLADO,13/04/20
91227330,1,BANCO,CUENTA_EJE,Ciudad de Mexico,15061.65,RETIRO,MASCULINO,51.01666667,NO ENROLADO,13/04/20
91230474,1,BANCO,ACTIMED,Toluca,308825.7984,VENTA,MASCULINO,63.92222222,ENROLADO,13/04/20
91290833,1,BANCO,ACTIREN,Jalisco,338711.2715,COMPRA,MASCULINO,44.92222222,ENROLADO,13/04/20
91300442,1,BANCO,IMPULSA,Ciudad de Mexico,180746.5446,VENTA,MASCULINO,68.08333333,ENROLADO,13/04/20
91489187,1,BANCO,ACTICOB,Jalisco,327766.7983,VENTA,FEMENINO,57.58055556,NO ENROLADO,13/04/20
91565226,1,BANCO,ACTIREN,Jalisco,71340.1559,COMPRA,FEMENINO,46.03888889,NO ENROLADO,13/04/20
91582254,1,BANCO,ACTIMED,Ciudad de Mexico,178639.216,VENTA,MASCULINO,31.93888889,ENROLADO,13/04/20
91635391,1,BANCO,CUENTA_EJE,Ciudad de Mexico,459970.4767,RETIRO,MASCULINO,48.60277778,ENROLADO,13/04/20
91759936,1,BANCO,IMPULSA,Jalisco,105274.9772,VENTA,MASCULINO,36.58333333,NO ENROLADO,13/04/20
91770370,1,BANCO,ACTIMED,San Luis Potosi,371985.0243,COMPRA,FEMENINO,45.17777778,NO ENROLADO,13/04/20
91856906,1,BANCO,CUENTA_EJE,Ciudad de Mexico,494488.4381,RETIRO,FEMENINO,68.71666667,NO ENROLADO,13/04/20
92009265,1,BANCO,ACTIGOB,Ciudad de Mexico,249316.0452,VENTA,MASCULINO,61.56666667,ENROLADO,13/04/20
92032689,1,BANCO,IMPULSA,Ciudad de Mexico,299253.4019,COMPRA,MASCULINO,57.92222222,ENROLADO,13/04/20
92233527,1,BANCO,ACTIMED,Ciudad de Mexico,320863.6635,VENTA,MASCULINO,52.50833333,ENROLADO,13/04/20
92245430,1,BANCO,ACTIMED,Jalisco,376312.0011,COMPRA,MASCULINO,36.76666667,ENROLADO,13/04/20
92352459,1,BANCO,ALTERNA,Ciudad de Mexico,528177.7292,VENTA,FEMENINO,59.10555556,NO ENROLADO,13/04/20
92387117,1,BANCO,ACTIMED,Ciudad de Mexico,141635.3734,VENTA,FEMENINO,71.61666667,ENROLADO,13/04/20
92387638,1,BANCO,ACTIMED,Ciudad de Mexico,115526.6314,VENTA,FEMENINO,47.58333333,ENROLADO,13/04/20
92613686,1,BANCO,ACTIPLU,Toluca,60745.90117,VENTA,FEMENINO,75.39166667,NO ENROLADO,13/04/20
92729615,1,BANCO,ACTVIDA,Puebla,1357396.159,VENTA,MASCULINO,60.76666667,ENROLADO,13/04/20
92758879,1,BANCO,ACTIREN,Toluca,175878.3988,VENTA,MASCULINO,49.31944444,ENROLADO,13/04/20
92825710,1,BANCO,IMPULSA,Ciudad de Mexico,392600.2254,COMPRA,FEMENINO,45.58888889,ENROLADO,13/04/20
92918275,1,BANCO,ACTIMED,Jalisco,325167.9642,VENTA,FEMENINO,49.31111111,ENROLADO,13/04/20
92960301,1,BANCO,ACTVIDA,Ciudad de Mexico,110926.0346,VENTA,FEMENINO,82.12222222,ENROLADO,13/04/20
92995935,1,BANCO,IMPULSA,Jalisco,168658.2892,VENTA,MASCULINO,63.02777778,NO ENROLADO,13/04/20
93005841,1,BANCO,ACTIREN,Ciudad de Mexico,27663.01203,VENTA,MASCULINO,57.44166667,ENROLADO,13/04/20
93024677,1,BANCO,ACTIMED,Ciudad de Mexico,1149915.412,VENTA,FEMENINO,69.56111111,ENROLADO,13/04/20
93078749,1,BANCO,ALTERNA,Ciudad de Mexico,10187.43873,VENTA,FEMENINO,32.82222222,ENROLADO,13/04/20
93145514,1,BANCO,PROTEGE,Toluca,807752.1423,VENTA,MASCULINO,36.21944444,ENROLADO,13/04/20
93184810,1,BANCO,ACTIMED,Jalisco,43665.2832,VENTA,FEMENINO,44.49166667,NO ENROLADO,13/04/20
93187680,1,BANCO,ACTIGOB,Jalisco,602116.512,COMPRA,MASCULINO,56.225,ENROLADO,13/04/20
93306587,1,BANCO,ALTERNA,Ciudad de Mexico,10473138.19,VENTA,MASCULINO,49.60833333,ENROLADO,13/04/20
93323111,1,BANCO,CUENTA_EJE,Ciudad de Mexico,13766.813,RETIRO,MASCULINO,47.375,ENROLADO,13/04/20
93370872,1,BANCO,PROTEGE,Ciudad de Mexico,223829.1334,VENTA,FEMENINO,59.39722222,ENROLADO,13/04/20
93515591,1,BANCO,ACTIMED,Ciudad de Mexico,2995969.829,VENTA,MASCULINO,72.34444444,ENROLADO,13/04/20
93543254,2,CASA DE BOLSA,ACTIREN   ,Ciudad de Mexico,575541.49,COMPRA                                                                                              ,MASCULINO,64.74166667,NO ENROLADO,13/04/20
93547644,1,BANCO,ALTERNA,Ciudad de Mexico,516687.9167,VENTA,MASCULINO,75.7,NO ENROLADO,13/04/20
93547925,1,BANCO,IMPULSA,Ciudad de Mexico,361592.0691,VENTA,MASCULINO,58.47777778,ENROLADO,13/04/20
93548717,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,154509861,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,73.22777778,ENROLADO,13/04/20
93549426,1,BANCO,ACTIG+,Jalisco,157984.93,VENTA,MASCULINO,68.35833333,ENROLADO,13/04/20
93552644,1,BANCO,ACTVIDA,Jalisco,292592.1544,VENTA,FEMENINO,79.20833333,NO ENROLADO,13/04/20
93556439,2,CASA DE BOLSA,ACTIREN   ,Ciudad de Mexico,2250.28,VENTA                                                                                               ,MASCULINO,46.3,ENROLADO,13/04/20
93557841,1,BANCO,ACTIMED,Jalisco,53143.03208,VENTA,FEMENINO,40.21388889,NO ENROLADO,13/04/20
93561538,1,BANCO,ACTIMED,Jalisco,369583.8595,COMPRA,FEMENINO,36.93611111,ENROLADO,13/04/20
93593523,1,BANCO,CUENTA_EJE,Ciudad de Mexico,22706.36454,RETIRO,FEMENINO,34.78611111,ENROLADO,13/04/20
93610103,2,CASA DE BOLSA,MAXIMO    ,Monterrey,4943346.297,COMPRA                                                                                              ,MASCULINO,72.88333333,NO ENROLADO,13/04/20
93633147,1,BANCO,CUENTA_EJE,Jalisco,0,RETIRO,FEMENINO,45.38611111,NO ENROLADO,13/04/20
93651404,1,BANCO,ACTIGOB,Jalisco,1116022.107,COMPRA,FEMENINO,69.66111111,ENROLADO,13/04/20
93651420,1,BANCO,CUENTA_EJE,Ciudad de Mexico,1492885.353,RETIRO,MASCULINO,78.79166667,ENROLADO,13/04/20
93669349,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,9661332.554,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,54.42222222,ENROLADO,13/04/20
93708709,1,BANCO,ACTIREN,Ciudad de Mexico,5660370.485,VENTA,MASCULINO,62.84444444,ENROLADO,13/04/20
93709731,2,CASA DE BOLSA,ACTIMED   ,Hermosillo,7472863.6,VENTA                                                                                               ,FEMENINO,51.01944444,ENROLADO,13/04/20
93740587,1,BANCO,ACTIMED,Jalisco,1809587.336,VENTA,FEMENINO,54.025,ENROLADO,13/04/20
93753242,1,BANCO,CUENTA_EJE,Jalisco,538852.5798,RETIRO,FEMENINO,61.72777778,ENROLADO,13/04/20
93792273,1,BANCO,CUENTA_EJE,Ciudad de Mexico,1655278.99,RETIRO,MASCULINO,78.15555556,ENROLADO,13/04/20
93805091,1,BANCO,DINAMO,Ciudad de Mexico,1912537.425,VENTA,FEMENINO,70.56666667,ENROLADO,13/04/20
93812139,1,BANCO,ACTIGOB,Ciudad de Mexico,323547.6299,VENTA,MASCULINO,60.28333333,ENROLADO,13/04/20
93822286,1,BANCO,IMPULSA,Ciudad de Mexico,180916.8217,VENTA,FEMENINO,51.32777778,NO ENROLADO,13/04/20
93839546,1,BANCO,ACTIGOB,Queretaro,1005333.96,COMPRA,MASCULINO,48.84444444,ENROLADO,13/04/20
93844074,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,5700446.976,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,60.08888889,ENROLADO,13/04/20
93857167,1,BANCO,ACTVIDA,Ciudad de Mexico,2265219.541,VENTA,MASCULINO,37.34444444,ENROLADO,13/04/20
93859718,1,BANCO,ACTIMED,Jalisco,625072.8522,VENTA,FEMENINO,42.72777778,NO ENROLADO,13/04/20
93873560,1,BANCO,IMPULSA,Jalisco,109942.1598,VENTA,MASCULINO,68.46388889,ENROLADO,13/04/20
93873693,1,BANCO,ACTIREN,Ciudad de Mexico,92283.58806,COMPRA,FEMENINO,35.59722222,ENROLADO,13/04/20
93887941,1,BANCO,ACTICOB,Queretaro,232211.7593,VENTA,FEMENINO,57.33888889,ENROLADO,13/04/20
93891992,1,BANCO,ACTIMED,Ciudad de Mexico,144969.7461,VENTA,FEMENINO,39.89444444,ENROLADO,13/04/20
93894830,1,BANCO,EVEREST,Jalisco,150819.7507,VENTA,FEMENINO,70.97222222,NO ENROLADO,13/04/20
93921625,1,BANCO,EVEREST,Jalisco,341471.7495,VENTA,MASCULINO,43.44166667,ENROLADO,13/04/20
93961605,1,BANCO,ACTIREN,Ciudad de Mexico,144694.9662,VENTA,MASCULINO,57.51944444,ENROLADO,13/04/20
94001161,1,BANCO,IMPULSA,Toluca,89260.94795,VENTA,MASCULINO,68.19444444,NO ENROLADO,13/04/20
94009107,1,BANCO,ACTIMED,Ciudad de Mexico,60445.55463,VENTA,MASCULINO,56.70833333,NO ENROLADO,13/04/20
94012879,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,1768174.04,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,71.10555556,ENROLADO,13/04/20
94025962,1,BANCO,ACTIMED,Jalisco,583075.5213,COMPRA,FEMENINO,81.94444444,NO ENROLADO,13/04/20
94160694,1,BANCO,ACTIREN,Ciudad de Mexico,77844.36205,VENTA,FEMENINO,49.50277778,ENROLADO,13/04/20
94184959,1,BANCO,CUENTA_EJE,Ciudad de Mexico,326644.3981,RETIRO,FEMENINO,45.99722222,ENROLADO,13/04/20
94191434,1,BANCO,CUENTA_EJE,Ciudad de Mexico,1662805.67,RETIRO,FEMENINO,63.57777778,ENROLADO,13/04/20
94195716,1,BANCO,ACTIREN,Ciudad de Mexico,1075784.926,VENTA,MASCULINO,68.1,ENROLADO,13/04/20
94199130,2,CASA DE BOLSA,ACTIGOB   ,Ciudad de Mexico,1687444.28,VENTA                                                                                               ,FEMENINO,73.75277778,ENROLADO,13/04/20
94250040,1,BANCO,CUENTA_EJE,Merida,401586.5692,RETIRO,MASCULINO,61.26111111,ENROLADO,13/04/20
94301942,1,BANCO,ALTERNA,Toluca,50203.42,VENTA,MASCULINO,78.03888889,ENROLADO,13/04/20
94309887,1,BANCO,ACTI500,Ciudad de Mexico,269969.3973,VENTA,FEMENINO,48.325,NO ENROLADO,13/04/20
94443181,1,BANCO,ACTVIDA,Jalisco,179290.1903,COMPRA,FEMENINO,49.31666667,ENROLADO,13/04/20
94492857,1,BANCO,CUENTA_EJE,Jalisco,1231820.748,RETIRO,MASCULINO,82.83611111,NO ENROLADO,13/04/20
94634359,1,BANCO,ALTERNA,Toluca,315448.9645,VENTA,FEMENINO,69.63611111,ENROLADO,13/04/20
94690484,1,BANCO,ACTIMED,Ciudad de Mexico,47787.39096,COMPRA,MASCULINO,52.05833333,NO ENROLADO,13/04/20
94722568,2,CASA DE BOLSA,ACTIREN   ,Ciudad de Mexico,75562.25,VENTA                                                                                               ,MASCULINO,60.49722222,ENROLADO,13/04/20
94736006,1,BANCO,ACTICOB,Ciudad de Mexico,1600796.393,VENTA,MASCULINO,94.64444444,NO ENROLADO,13/04/20
94875879,1,BANCO,ACTVIDA,Jalisco,624912.6078,COMPRA,FEMENINO,43.49166667,ENROLADO,13/04/20
94963402,1,BANCO,ACTIMED,Ciudad de Mexico,77613.17723,COMPRA,MASCULINO,33.04722222,ENROLADO,13/04/20
95071510,2,CASA DE BOLSA,ACTIREN   ,Ciudad de Mexico,140890.43,COMPRA                                                                                              ,FEMENINO,52.71666667,NO ENROLADO,13/04/20
95139937,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,52318.8,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,31.01666667,NO ENROLADO,13/04/20
95149639,1,BANCO,CUENTA_EJE,Jalapa,12846.93231,RETIRO,MASCULINO,30.17777778,ENROLADO,13/04/20
95199063,1,BANCO,CUENTA_EJE,Ciudad de Mexico,145357.17,RETIRO,FEMENINO,41.13888889,ENROLADO,13/04/20
95215687,1,BANCO,IMPULSA,Jalisco,1793842.187,VENTA,MASCULINO,24.16944444,ENROLADO,13/04/20
95253670,1,BANCO,IMPULSA,Jalisco,1064812.874,COMPRA,FEMENINO,37.48888889,ENROLADO,13/04/20
95275160,1,BANCO,PROTEGE,Jalisco,341613.2555,VENTA,MASCULINO,30.55833333,ENROLADO,13/04/20
95314936,1,BANCO,PROTEGE,Leon,994986.3184,VENTA,FEMENINO,50.775,ENROLADO,13/04/20
95315222,1,BANCO,IMPULSA,Jalisco,123343.5754,VENTA,FEMENINO,48.07777778,ENROLADO,13/04/20
95457206,1,BANCO,ACTIMED,Ciudad de Mexico,1474454.97,VENTA,MASCULINO,25.25555556,NO ENROLADO,13/04/20
95457248,1,BANCO,ALTERNA,Queretaro,41508.17182,VENTA,FEMENINO,31.94444444,ENROLADO,13/04/20
95470126,1,BANCO,ACTIREN,Ciudad de Mexico,687269.1324,VENTA,MASCULINO,34.92222222,ENROLADO,13/04/20
95489605,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,98822.81,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,73.70555556,NO ENROLADO,13/04/20
95604575,1,BANCO,ACTIMED,Ciudad de Mexico,217237.7593,VENTA,MASCULINO,41.73333333,ENROLADO,13/04/20
95639878,1,BANCO,EVEREST,Ciudad de Mexico,149571.1674,VENTA,MASCULINO,55.05,ENROLADO,13/04/20
95658969,1,BANCO,ACTVIDA,Jalisco,267332.291,VENTA,MASCULINO,61.25277778,ENROLADO,13/04/20
95675419,1,BANCO,ALTERNA,Ciudad de Mexico,2876210.56,VENTA,FEMENINO,46.66944444,ENROLADO,13/04/20
95716403,2,CASA DE BOLSA,ACTIGOB   ,Ciudad de Mexico,131386.05,COMPRA                                                                                              ,MASCULINO,34.26666667,ENROLADO,13/04/20
95829727,1,BANCO,ALTERNA,Toluca,351939.1989,VENTA,FEMENINO,48.76944444,ENROLADO,13/04/20
95880902,1,BANCO,ACTIGOB,Ciudad de Mexico,32779.14972,COMPRA,FEMENINO,24.96944444,ENROLADO,13/04/20
95882460,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,81024.48,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",FEMENINO,42.37222222,ENROLADO,13/04/20
95889275,2,CASA DE BOLSA,EFECTIVO,Toluca,195700.34,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",FEMENINO,40.80555556,ENROLADO,13/04/20
95915906,1,BANCO,ACTIMED,Jalisco,381115.1997,VENTA,MASCULINO,72.38611111,ENROLADO,13/04/20
95935326,2,CASA DE BOLSA,EFECTIVO,Jalisco,256306.65,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,66.66666667,NO ENROLADO,13/04/20
95976098,1,BANCO,ACTIMED,Leon,602142.3778,COMPRA,MASCULINO,29.08611111,ENROLADO,13/04/20
96027263,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,558317.02,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,59.44722222,ENROLADO,13/04/20
96054473,1,BANCO,ACTIMED,Jalisco,48248.28086,VENTA,FEMENINO,39.36111111,NO ENROLADO,13/04/20
96081799,1,BANCO,CUENTA_EJE,Ciudad de Mexico,753950.87,RETIRO,MASCULINO,90.27777778,NO ENROLADO,13/04/20
96162946,1,BANCO,ACTIGOB,Leon,1456657.363,COMPRA,MASCULINO,48.08333333,ENROLADO,13/04/20
96163456,1,BANCO,ACTIMED,Ciudad de Mexico,253607.6118,COMPRA,MASCULINO,29.60277778,ENROLADO,13/04/20
96206925,1,BANCO,ACTIMED,Jalisco,400852.1641,VENTA,FEMENINO,65.1,ENROLADO,13/04/20
90001868,1,BANCO,ACTIREN,Ciudad de Mexico,4046561.947,COMPRA,MASCULINO,42.16111111,ENROLADO,14/02/20
90001876,1,BANCO,CUENTA_EJE,Ciudad de Mexico,2055.48,DEPOSITO,FEMENINO,42.68611111,ENROLADO,14/02/20
90014952,2,CASA DE BOLSA,ACTVIDA   ,Queretaro,120347.9,VENTA                                                                                               ,MASCULINO,29.86111111,NO ENROLADO,14/02/20
90048802,1,BANCO,ALTERNA,Ciudad de Mexico,98760.95766,COMPRA,MASCULINO,27.85555556,ENROLADO,14/02/20
90075839,1,BANCO,ACTIMED,Ciudad de Mexico,5147268.041,COMPRA,FEMENINO,56.37777778,ENROLADO,14/02/20
90104241,2,CASA DE BOLSA,DINAMO    ,Ciudad de Mexico,51804411.71,VENTA                                                                                               ,MASCULINO,58.77222222,NO ENROLADO,14/02/20
90127382,2,CASA DE BOLSA,EFECTIVO,Toluca,63523.75,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,54.86666667,NO ENROLADO,14/02/20
90131285,1,BANCO,ACTICOB,Jalisco,1096371.91,VENTA,MASCULINO,33.94444444,ENROLADO,14/02/20
90178807,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,194670.24,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,55.44444444,ENROLADO,14/02/20
90190117,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,1654025.17,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,58.01666667,NO ENROLADO,14/02/20
90197203,1,BANCO,ALTERNA,Ciudad de Mexico,1135391.288,VENTA,MASCULINO,29.59166667,ENROLADO,14/02/20
90449208,1,BANCO,ACTIMED,Toluca,67951.50694,VENTA,FEMENINO,78.50833333,NO ENROLADO,14/02/20
90543661,1,BANCO,MAYA,Chihuahua,19751.31677,COMPRA,MASCULINO,42.61666667,NO ENROLADO,14/02/20
90553462,1,BANCO,SNX,Ciudad de Mexico,183842.9108,VENTA,FEMENINO,61.62777778,ENROLADO,14/02/20
90589722,1,BANCO,ACTIMED,Jalisco,240458.6271,VENTA,FEMENINO,76.33055556,ENROLADO,14/02/20
90595547,1,BANCO,CUENTA_EJE,Ciudad de Mexico,3054566.866,RETIRO,FEMENINO,63.84166667,ENROLADO,14/02/20
90617564,1,BANCO,CUENTA_EJE,Jalisco,480317.1472,DEPOSITO,FEMENINO,34.86388889,ENROLADO,14/02/20
90642406,1,BANCO,ACTIVAR,Ciudad de Mexico,101119.7958,VENTA,FEMENINO,57.11944444,NO ENROLADO,14/02/20
90673641,1,BANCO,ACTIMED,Toluca,235335.2967,COMPRA,FEMENINO,73.78333333,ENROLADO,14/02/20
90698614,1,BANCO,ACTIREN,Ciudad de Mexico,85833.05693,VENTA,MASCULINO,29.87222222,ENROLADO,14/02/20
90845595,1,BANCO,ACTICOB,Jalisco,69034.30681,VENTA,FEMENINO,31.32222222,ENROLADO,14/02/20
