"time","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","e1","e2","e3","e4","e5","e6","e7","e8","e9","e10","e11","e12","e13","e14","e15","e16","e17","e18","e19","e20","e21","e22","e23","e24","e25","e26","e27","e28","e29","e30","e31","e32","is1","is2","is3","is4","is5","is6","is7","is8","is9","is10","is11","is12","is13","is14","is15","is16","is17","is18","is19","is20","is21","is22","is23","is24","is25","is26","is27","is28","is29","is30","is31","is32","ia1","ia2","ia3","ia4","ia5","ia6","ia7","ia8","ia9","ia10","ia11","ia12","ia13","ia14","ia15","ia16","ia17","ia18","ia19","ia20","ia21","ia22","ia23","ia24","ia25","ia26","ia27","ia28","ia29","ia30","ia31","ia32","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32"
0,0.010693621,0.028838966,0.005809352,0.007482826,0.044121325,0.031525626,0.079989112,0.02487884,0.005892466,0.014932734,0.04970828,0.030801183,0.000241329,0.066557516,0.139253504,0.039529368,0.016126814,0.009916255,0.044027587,0.034591522,0.052438689,0.016527905,0.01208116,0.023398332,0.02549876,0.024387159,0.0201448,0.029821058,0.010607377,0.068968678,0.017712811,0.013494776,0,0,0,0,0,0,1.79e-07,0,0,0,0,0,0,0,8.94e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58e-07,0,0,0,0,0,0,0,1.79e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79e-07,0,0,0,0,0,0,0,8.94e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58e-07,0,0,0,0,0,0,0,1.79e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,0.0108307455930925,0.0292308989921768,0.00588800458006153,0.00754974909126369,0.0440414138712753,0.0317789286266222,0.0782507829643869,0.02493829969535,0.00598493395255079,0.0149502172730324,0.0498566040981349,0.0307584534974831,0.000677827188932857,0.0665053116771738,0.138646323449926,0.0395157631040311,0.0164298944458756,0.0099995925748055,0.0441677377573283,0.0345138663679075,0.0525310307099131,0.0168359858542837,0.0123540892069034,0.0234669795994028,0.0254910236563513,0.0244715276510001,0.0202146422384005,0.0301749435088917,0.0107009602492508,0.0679533897731965,0.0177675877366772,0.0135222212199924,1.188777738756e-10,1.77640942698916e-10,2.83340249593732e-11,2.29564706052254e-11,9.72845079842755e-11,8.78921172634092e-11,1.65536102097253e-07,4.30218887163208e-11,2.83138416672067e-11,8.94480223532179e-12,3.12848717949007e-10,1.6752924027637e-10,4.25771840333421e-10,2.50246688261062e-10,8.87355689523912e-08,1.93854049167742e-10,3.39921487321338e-10,2.26034616223898e-11,1.19526678412449e-10,1.71105251172816e-10,4.2465332388565e-10,3.26711852356485e-10,1.60898077990732e-10,1.03397482592171e-10,3.987777866122e-11,3.80441655377158e-11,5.23973004801194e-11,1.18159560984281e-11,9.47948628470066e-11,4.0105251366256e-10,7.15352782632382e-11,3.97397664495947e-11,2.44502672744887e-10,3.65289080940003e-10,5.82768342684663e-11,4.72204046139583e-11,1.99990574806205e-10,1.80733408272447e-10,3.40299705881659e-07,8.84601218810578e-11,5.82425669008448e-11,1.84048782131964e-11,6.43088370260229e-10,3.44460859949139e-10,8.75901021337047e-10,5.14262823174893e-10,1.82276133188381e-07,3.98478709734443e-10,6.99071331351993e-10,4.64963130655857e-11,2.45722650184724e-10,3.51730609514509e-10,8.72852514852425e-10,6.71916125358773e-10,3.30920803649447e-10,2.12627834761715e-10,8.20068287436369e-11,7.82366797370651e-11,1.07756106767912e-10,2.43269340168164e-11,1.94949088057268e-10,8.24071777571229e-10,1.47111052288138e-10,8.17362693427781e-11,1.23395826442137e-10,1.84343388115337e-10,2.94170186783886e-11,2.38324934938115e-11,1.00928492332926e-10,9.12101146681401e-11,1.71821051709742e-07,4.46531409728099e-11,2.93946510838326e-11,9.28414250875016e-12,3.2453064961778e-10,1.738312030259e-10,4.41994342337594e-10,2.59529907198165e-10,9.19359538410765e-08,2.01138847027401e-10,3.52801350024542e-10,2.34650212046612e-11,1.24009352451338e-10,1.77547953899177e-10,4.4048025957933e-10,3.39089725536314e-10,1.67013459111227e-10,1.07303354179548e-10,4.13875794947994e-11,3.94854459148893e-11,5.4383227293831e-11,1.22821781164278e-11,9.84051519966906e-11,4.15856971534957e-10,7.42478812618362e-11,4.12473572581762e-11,7.32976891591107e-12,1.09741615558756e-11,1.74531635605068e-12,1.41839185400717e-12,5.99443937708741e-12,5.4360102587734e-12,1.02835929904111e-08,2.64840385724857e-12,1.75014603877366e-12,5.59226467620285e-13,1.92832382847627e-11,1.031942498425e-11,2.62977672270612e-11,1.54105834525834e-11,5.49931836516221e-09,1.18961311649067e-11,2.09489069101868e-11,1.39983637328317e-12,7.37482813114294e-12,1.04892780905542e-11,2.61466488832996e-11,2.01484707639499e-11,9.92234338471068e-12,6.3772004836577e-12,2.46487540500995e-12,2.35116562041541e-12,3.23375102892503e-12,7.64784149836605e-13,5.82876954146095e-12,2.45968123752323e-11,4.40709814344797e-12,2.45381428099998e-12,1.18887633451988e-12,1.7765116636601e-12,2.83371025810042e-13,2.29580514498262e-13,9.72922595048004e-13,8.78963924070844e-13,3.61445349168477e-07,4.30266979587856e-13,2.83156750276274e-13,8.94412711112133e-14,3.12871526219667e-12,1.67542884751227e-12,4.25796823587069e-12,2.5026702508227e-12,1.80781362901413e-07,1.93880111948039e-12,3.3995008439326e-12,2.26044604574158e-13,1.19535048102133e-12,1.71130472033054e-12,4.24687632743345e-12,3.26736949085983e-12,1.60911305378868e-12,1.0340509330019e-12,3.98801125732637e-13,3.80465931603227e-13,5.24011190421594e-13,1.18118380051134e-13,9.48063699999196e-13,4.01099387769253e-12,7.15419101373973e-13,3.97422831540621e-13
0.4,0.0109666522372422,0.029619035479741,0.00596629073517518,0.00761607380531707,0.0439607152304378,0.0320290081474325,0.0765828989151674,0.0249969406110691,0.00607697152984224,0.0149677697932015,0.0500014525164875,0.0307145823831845,0.00110934053825257,0.0664513461617928,0.138006344008226,0.0395003810555722,0.0167287980055532,0.010082573760526,0.0443059049493217,0.034434249117517,0.0526171302109542,0.0171405157711096,0.0126238420664916,0.0235345329266768,0.0254831307593658,0.02455533507243,0.0202831288608738,0.0305235521044249,0.0107934131385525,0.0669568748771188,0.0178216048128952,0.0135493398470804,2.26239225495302e-10,3.39673253113032e-10,5.3792526315902e-11,4.38576822475114e-11,1.85195595323995e-10,1.6845530509454e-10,1.53149455904139e-07,8.16486458799988e-11,5.4135977192e-11,1.75050287519613e-11,5.96129892607255e-10,3.18538436958109e-10,8.12828991371402e-10,4.76325311679112e-10,8.77860862848339e-08,3.65894644047993e-10,6.46493887124057e-10,4.33905979664095e-11,2.28134328048065e-10,3.22209437330772e-10,8.07574246741515e-10,6.22227951005643e-10,3.06324131806169e-10,1.97023871373455e-10,7.63119526407145e-11,7.27754189569367e-11,9.99443285966395e-11,2.46962550398887e-11,1.79383003026914e-10,7.57345799902375e-10,1.35954232368283e-10,7.58622252464765e-11,4.78537576961437e-10,7.18054511589592e-10,1.13813704886908e-10,9.27835278536756e-11,3.91309980545752e-10,3.56095018655523e-10,3.23514055016138e-07,1.7264788828613e-10,1.14531795764757e-10,3.70180283531947e-11,1.25933332448235e-09,6.73308424307486e-10,1.71969998254519e-09,1.00574755888877e-09,1.84953601015087e-07,7.73282852676504e-10,1.36718145086249e-09,9.17862991495948e-11,4.82050848294391e-10,6.81067367057022e-10,1.70584003638684e-09,1.31584459337186e-09,6.47912813553625e-10,4.16564652117256e-10,1.6134969118907e-10,1.5387811573686e-10,2.1134491527585e-10,5.22605948046087e-11,3.79463338821921e-10,1.59888553635961e-09,2.87513743195308e-10,1.60443869371512e-10,2.43773067120811e-10,3.65765352926711e-10,5.79892746369681e-11,4.72674180764827e-11,1.99333566228576e-10,1.81394444658129e-10,1.64876623167721e-07,8.79664804471664e-11,5.83452408705492e-11,1.88487975852081e-11,6.41478221353671e-10,3.42970699488388e-10,8.75927141794514e-10,5.12327952658738e-10,9.41674282894713e-08,3.93988142752133e-10,6.96447525970675e-10,4.6755478811329e-11,2.45559566498915e-10,3.47015799112456e-10,8.68921236511567e-10,6.70282381623086e-10,3.3006270839079e-10,2.12192388260067e-10,8.21941719424887e-11,7.83891844741979e-11,1.07663300130442e-10,2.66306369935693e-11,1.93338329086509e-10,8.14432428382296e-10,1.46470498163238e-10,8.17256197165139e-11,2.89970972245076e-11,4.35543837105927e-11,6.89394840468876e-12,5.62780093329034e-12,2.37090818173227e-11,2.16117742715211e-11,1.96874726608053e-08,1.04559790640201e-11,6.94820693705447e-12,2.25709873568481e-12,7.63147816821751e-11,4.07841244446221e-11,1.04275827958895e-10,6.09298000610228e-11,1.12379087195288e-08,4.67653523527077e-11,8.28279823100265e-11,5.5733093442639e-12,2.92259289197901e-11,4.11673479022098e-11,1.03321764796706e-10,7.97429252553474e-11,3.92643896731692e-11,2.52468200381136e-11,9.78947286409103e-12,9.33558260687457e-12,1.28130598519976e-11,3.2355755501284e-12,2.29658235932891e-11,9.6674021680971e-11,1.7416479044384e-11,9.72851004700161e-12,4.6403281711452e-12,6.94994347267179e-12,1.10472479393626e-12,8.97767003149523e-13,3.79794512104254e-12,3.4425586192579e-12,3.64632170924079e-07,1.67711028014004e-12,1.10770700928571e-12,3.53919541645706e-13,1.22191521422736e-11,6.536495901785e-12,1.66446860725999e-11,9.76897158451831e-12,1.82546600492718e-07,7.53703803787031e-12,1.3264472514198e-11,8.86013228600452e-13,4.67219890788145e-12,6.6451780759682e-12,1.65701332683798e-11,1.2757484092686e-11,6.28171310922626e-12,4.03848161112853e-12,1.56076456293722e-12,1.48873068815119e-12,2.04753630772964e-12,4.83119590321135e-13,3.69017301466615e-12,1.5596325979075e-11,2.79050410891937e-12,1.5535143110311e-12
0.6,0.0111013669338264,0.0300034266644115,0.0060442206816197,0.00768181155423866,0.0438792568852955,0.0322759207732556,0.0749819879703098,0.0250547859835828,0.00616858397907255,0.0149853866627167,0.0501428901717025,0.0306696059597485,0.00153593616210686,0.0663956774691446,0.137336153347687,0.0394833010948873,0.017023607377845,0.0101652006054859,0.044442127757793,0.0343527695343096,0.0526971413358443,0.0174415624673248,0.0128904815028979,0.0236010130199646,0.0254750838117697,0.0246385901122147,0.0203502862584489,0.0308669771006145,0.0108847705299764,0.0659787845498646,0.0178748828735101,0.0135761375381249,3.22979095307135e-10,4.87177893711872e-10,7.66197191445025e-11,6.28528693576193e-11,2.64452741056464e-10,2.42168192373901e-10,1.41750298747905e-07,1.16257352961553e-10,7.76439701359027e-11,2.56683102814347e-11,8.52055895857652e-10,4.54306829290771e-10,1.16388011437033e-09,6.80106030047479e-10,8.6594158911253e-08,5.18112717701207e-10,9.22325377571303e-10,6.24758244320858e-11,3.26626171866439e-10,4.55192610062251e-10,1.15199157600415e-09,8.88917276344035e-10,4.37476346071572e-10,2.81610439953034e-10,1.09540033242907e-10,1.04428819197794e-10,1.43001342550513e-10,3.83997986565797e-11,2.54664321933222e-10,1.07277366711852e-09,1.93830136239269e-10,1.08625213798578e-10,7.0236545006033e-10,1.05840903121232e-09,1.66716902474247e-10,1.36718854614832e-10,5.7415661110171e-10,5.26089089807777e-10,3.07598613082107e-07,2.52733096798567e-10,1.68897532297028e-10,5.57722270847924e-11,1.84924686059068e-09,9.86902915664262e-10,2.5316899726711e-09,1.47500082974743e-09,1.87075600067836e-07,1.12546045039933e-09,2.00510206221271e-09,1.35865221811113e-10,7.09155046352022e-10,9.89068386913501e-10,2.49987122136205e-09,1.93238087544392e-09,9.51318415162327e-10,6.11979897524786e-10,2.38055645971779e-10,2.26962996792824e-10,3.10847616791941e-10,8.34995346547375e-11,5.5397299081927e-10,2.32626439638871e-09,4.21408384389797e-10,2.36162433129914e-10,3.60996611199554e-10,5.43965862815407e-10,8.57036667274934e-11,7.02729121557273e-11,2.95096479313201e-10,2.70389400254609e-10,1.58168688782767e-07,1.29923134247735e-10,8.6810377936418e-11,2.86530072174212e-11,9.50411377591871e-10,5.07213773422108e-10,1.30105988689561e-09,7.58102363714867e-10,9.61081948727369e-08,5.78557274381348e-10,1.0305522339595e-09,6.98285722965502e-11,3.64484380713099e-10,5.08459217236759e-10,1.284800370577e-09,9.93156120575102e-10,4.88962741537159e-10,3.14526342616415e-10,1.22355217644455e-10,1.166554721289e-10,1.59769595642107e-10,4.29276322262199e-11,2.84776793181721e-10,1.19557028949335e-09,2.16603248600502e-10,1.21371795531002e-10,6.43687721664864e-11,9.70594584114936e-11,1.52761362630943e-11,1.25379645523845e-11,5.26142919797184e-11,4.82623120993424e-11,2.82757118952159e-08,2.31551928696227e-11,1.54907205787164e-11,5.13086328646663e-12,1.69476871908355e-10,9.0420601393964e-11,2.32110871377022e-10,1.35153897931933e-10,1.71709634123581e-08,1.03015641272329e-10,1.83732950404033e-10,1.246810653084e-11,6.50131625115747e-11,9.05016599070416e-11,2.29029492507208e-10,1.77104715353022e-10,8.71903560250123e-11,5.60913204822287e-11,2.18347537975777e-11,2.08167616097552e-11,2.84972914501915e-11,7.7524248477053e-12,5.07318588982874e-11,2.12880365299501e-10,3.86128452951657e-11,2.1651935680861e-11,1.01328693490832e-11,1.52188258445622e-11,2.40895857743355e-12,1.96492965327663e-12,8.29471022408649e-12,7.54894806799861e-12,3.67581125857263e-07,3.65634419026378e-12,2.42557274501769e-12,7.85628387541801e-13,2.67018398232816e-11,1.42654455200152e-11,3.6412687170682e-11,2.13340242149989e-11,1.84290429228586e-07,1.63780570568812e-11,2.89537044996349e-11,1.944713415279e-12,1.02201073878687e-11,1.44201134344082e-11,3.61670411968964e-11,2.78698483827233e-11,1.37201977392775e-11,8.82510137993447e-12,3.41936878215826e-12,3.2608607539505e-12,4.47713142083016e-12,1.11392832437779e-12,8.03106333857726e-12,3.38992305710016e-11,6.08858841979807e-12,3.39848017447427e-12
0.8,0.0112349116564641,0.0303841165020531,0.00612180297162042,0.00774697206313184,0.0437970624688394,0.0325197147280408,0.0734451575691502,0.0251118553980581,0.00625977574599782,0.0150030637954054,0.0502809725200358,0.0306235550926531,0.00195767195628669,0.0663383547884544,0.136637896259389,0.0394645894812623,0.0173143927123473,0.0102474748674762,0.0445764395868163,0.0342695109341382,0.0527711955085694,0.01773918346165,0.0131540610308629,0.0236664377917022,0.0254668849098933,0.024721300272347,0.0204161369621349,0.0312052987685937,0.0109750615848679,0.0650188180855195,0.0179274393263933,0.0136026191268251,4.09827128722398e-10,6.21044835460446e-10,9.70129524322796e-11,8.00641266264502e-11,3.35643619969699e-10,3.09426259616509e-10,1.31266236246652e-07,1.47152454919219e-10,9.89833248201305e-11,3.34272510860246e-11,1.08243849812177e-09,5.75879753014394e-10,1.48115759674128e-09,8.63115398439146e-10,8.51932840976564e-08,6.52111787621968e-10,1.16954342314299e-09,7.99538321330821e-11,4.15659783771097e-10,5.71565993624263e-10,1.46054402867969e-09,1.12871659397704e-09,5.55331842096013e-10,3.57755786185228e-10,1.39757243825627e-10,1.33196992611158e-10,1.81862983235712e-10,5.27377740448623e-11,3.21365014622252e-10,1.35049265611348e-09,2.45629033259527e-10,1.38240631995828e-10,9.16216601516649e-10,1.38646606587047e-09,2.17076970936207e-10,1.79052847078542e-10,7.4870754872093e-10,6.90727445793553e-10,2.92515783637081e-07,3.28860174947023e-10,2.21367005176359e-10,7.46124698560009e-11,2.4132956568178e-09,1.28556716028158e-09,3.31217035735538e-09,1.92250896647292e-09,1.88678186143849e-07,1.45590361277122e-09,2.61351656641631e-09,1.78730906001621e-10,9.27189889067561e-10,1.27663168463531e-09,3.25576213425643e-09,2.52205962367386e-09,1.24143972772283e-09,7.99027160894699e-10,3.12150767225434e-10,2.97526665250136e-10,4.06337141384462e-10,1.17788701963433e-10,7.18844808807616e-10,3.00779013764848e-09,5.48969316585454e-10,3.08929670588936e-10,4.74968014437594e-10,7.1871143235418e-10,1.12552744270052e-10,9.28244664210043e-11,3.88130162034925e-10,3.58065241193552e-10,1.51697649510683e-07,1.70514395976117e-10,1.14757989456226e-10,3.86622818629617e-11,1.251008004741e-09,6.66411969457605e-10,1.7168220950949e-09,9.96641347186327e-10,9.77704908292144e-08,7.54885933361816e-10,1.35483616838303e-09,9.26500300512189e-11,4.80657611139416e-10,6.61954798546941e-10,1.68773889833167e-09,1.3073977402701e-09,6.43577920522926e-10,4.14199840947459e-10,1.61820185210623e-10,1.54241034521881e-10,2.10648679205313e-10,6.10682364555193e-11,3.72715358757119e-10,1.55921320821687e-09,2.84601282037198e-10,1.60137513436157e-10,1.12907640946988e-10,1.70898611285579e-10,2.67509612726599e-11,2.20718843713903e-11,9.22588231686116e-11,8.51550552957025e-11,3.6101039905663e-08,4.05240538310601e-11,2.72891735420933e-11,9.20819323429444e-12,2.97383462284155e-10,1.58398687017049e-10,4.08219222280297e-10,2.36888265341925e-10,2.32622854691963e-08,1.79326644192479e-10,3.22046473904924e-10,2.20380656773042e-11,1.14274340285134e-10,1.57224914799706e-10,4.01139604472572e-10,3.10801757823325e-10,1.52991223683655e-10,9.84680184045836e-11,3.84806461479961e-11,3.66778775066849e-11,5.00809990445378e-11,1.45925714150693e-11,8.85625803423648e-11,3.70402343435662e-10,6.76462098584774e-11,3.80755941921007e-11,1.74865194784091e-11,2.63361509263057e-11,4.1516117038201e-12,3.3987011380693e-12,1.43165265454721e-11,1.30814685759358e-11,3.70308913705394e-07,6.30010026481019e-12,4.19743497225677e-12,1.37757241916167e-12,4.61127351875867e-11,2.4604019687135e-11,6.29500033979637e-11,3.68199564731211e-11,1.860088718847e-07,2.81278396223453e-11,4.99464258707089e-11,3.37313241987793e-12,1.76673733091216e-11,2.47311150765127e-11,6.23851351646067e-11,4.81156653285929e-11,2.36826708475596e-11,1.52405597262377e-11,5.92009073097335e-12,5.64455388932914e-12,7.73660554390038e-12,2.02345620724988e-12,1.38137020885784e-11,5.82299882339127e-11,1.04989286115845e-11,5.87524863695975e-12
1,0.0113673148170782,0.0307611626206682,0.00619904856854572,0.00781156799922158,0.0437141626905608,0.0327604531946656,0.0719687157643257,0.0251681741166854,0.00635055259235911,0.0150207959693027,0.0504157719564777,0.0305764699048073,0.00237462414477132,0.0662794419045422,0.135914297206244,0.0394443310686275,0.0176012450157179,0.0103293988506815,0.044708883963569,0.0341845803542608,0.0528394642935329,0.0180334534635095,0.0134146502334596,0.0237308305569124,0.0254585367437919,0.0248034752810922,0.0204807103671018,0.0315386225218195,0.0110643236608442,0.0640765798166821,0.0179792966341939,0.0136287909246712,4.87697094940735e-10,7.42397896685243e-10,1.15217303055789e-10,9.56447836679351e-11,3.99505062065974e-10,3.70730529616204e-10,1.21607532995832e-07,1.74711718984763e-10,1.18337028128573e-10,4.07756262494278e-11,1.28955453457161e-09,6.84568293948368e-10,1.7674827771915e-09,1.02726627644773e-09,8.36239967382419e-08,7.69876934499747e-10,1.39081220269508e-09,9.59447583231115e-11,4.96061363909706e-10,6.73197007301299e-10,1.73654146265359e-09,1.34405625168278e-09,6.61114053068917e-10,4.26211887147849e-10,1.67209764386015e-10,1.59322197613223e-10,2.16899129513195e-10,6.74827295860705e-11,3.80385705853762e-10,1.59443292812762e-09,2.91932792422309e-10,1.64975622339868e-10,1.12039982359329e-09,1.70239284130169e-09,2.6501165924282e-10,2.19821448502866e-10,9.15202235399012e-10,8.50034783478237e-10,2.78216967592957e-07,4.01216707377436e-10,2.7197767164805e-10,9.34697882499619e-11,2.95212117582588e-09,1.56973904761679e-09,4.06158674018962e-09,2.34892784453625e-09,1.89807410512728e-07,1.76577173053578e-09,3.1933431582293e-09,2.20382634145013e-10,1.13636719617887e-09,1.54492128836915e-09,3.97462157955396e-09,3.08560715552236e-09,1.51868150345177e-09,9.7791665202441e-10,3.83672400455777e-10,3.65617789781094e-10,4.97912610508383e-10,1.54798475943381e-10,8.74556052374588e-10,3.64555202715994e-09,6.70427457970649e-10,3.78799094917013e-10,5.85577584785702e-10,8.89722984566077e-10,1.38530831923221e-10,1.14893105621433e-10,4.78336935538546e-10,4.44263955366917e-10,1.45462652977423e-07,2.09735080138124e-10,1.42149878715553e-10,4.88322823770283e-11,1.54289941904309e-09,8.2040090961902e-10,2.12253719042263e-09,1.2277100473378e-09,9.91707548429708e-08,9.23060048329042e-10,1.66899095474415e-09,1.15177715961712e-10,5.9393223115277e-10,8.07633617304953e-10,2.0773177185541e-09,1.61265091844348e-09,7.93756019809963e-10,5.11091921424868e-10,2.00528303260677e-10,1.91094236747896e-10,2.6023848399606e-10,8.09110466331103e-11,4.57162652922092e-10,1.90536955810182e-09,3.50417433412829e-10,1.9796573981802e-10,1.7391716764607e-10,2.6429101179663e-10,4.11391685441575e-11,3.41291916694299e-11,1.42055338389729e-10,1.31979435456244e-10,4.32299866499028e-08,6.22802707280251e-11,4.22279035373841e-11,1.45204989284298e-11,4.58221847374435e-10,2.43637118702511e-10,6.3050544823718e-10,3.6457963110683e-10,2.94669991745988e-08,2.74020543546125e-10,4.95669217147844e-10,3.42212576166382e-11,1.76405542351153e-10,2.39731048851216e-10,6.16875529981353e-10,4.78967912878359e-10,2.35747497640551e-10,1.51798747747102e-10,5.95689712126735e-11,5.67662041379762e-11,7.72962330644176e-11,2.4102362958863e-11,1.35739799352542e-10,5.6562647826419e-10,1.04065352404918e-10,5.88041317704772e-11,2.64767080931837e-11,3.99914198051723e-11,6.27755633135655e-12,5.15850522174667e-12,2.1680216073581e-11,1.98929535879018e-11,3.72836278183465e-07,9.52429216049954e-12,6.37394489635271e-12,2.12028754942661e-12,6.98714067624596e-11,3.72299516525821e-11,9.54879597482123e-11,5.57551696218382e-11,1.87697323688111e-07,4.23747311441459e-11,7.55931818218506e-11,5.13459545083626e-12,2.67989577824886e-11,3.72032642686836e-11,9.44101921955014e-11,7.28841182889432e-11,3.58672288845281e-11,2.3093039538285e-11,8.99436499442838e-12,8.57414672831806e-12,1.17305960864253e-11,3.22499200956611e-12,2.08439865278992e-11,8.77354565839994e-11,1.58836933914976e-11,8.91220811235493e-12
1.2,0.0114985985218201,0.0311346109797564,0.00627596586823108,0.00787560934827861,0.0436305816564115,0.0329981864999033,0.0705498582421301,0.0252237617059939,0.00644091902048417,0.0150385792086891,0.0505473457847594,0.0305283819134078,0.0027868539660294,0.0662189886996311,0.135167406868844,0.039422590715847,0.0178842355259879,0.010410974392964,0.0448394952268002,0.0340980600883448,0.0529020834703795,0.018324431078898,0.0136723037963376,0.0237942096741112,0.0254500413789414,0.0248851227471662,0.0205440297138729,0.0318670326583765,0.01115258533155,0.0631517522686246,0.0180304722085232,0.0136546579293912,5.57258724715886e-10,8.5207380941325e-10,1.31409607466408e-10,1.09707858789488e-10,4.5657840764548e-10,4.26456318544838e-10,1.12709679692138e-07,1.9920730259923e-10,1.35840312873397e-10,4.77130742214613e-11,1.47508392877074e-09,7.8133621766551e-10,2.02495926406975e-09,1.17396242054604e-09,8.19140586679264e-08,8.72831600876811e-10,1.58808461132589e-09,1.10538846259611e-10,5.68440360832589e-10,7.61419959383157e-10,1.98241735067649e-09,1.53672463249176e-09,7.55719582728111e-10,4.87533218926563e-10,1.92080445306901e-10,1.82983487921987e-10,2.483821939664e-10,8.24805672000747e-11,4.32374517481053e-10,1.80744315985823e-09,3.33165545105684e-10,1.89028472509656e-10,1.3151702966445e-09,2.00634801204078e-09,3.10613353070067e-10,2.59054995581859e-10,1.07384126420656e-09,1.0040434853632e-09,2.64664448698314e-07,4.6994954837097e-10,3.20761772144658e-10,1.12293638377512e-10,3.46627474530635e-09,1.83978723404352e-09,4.78036700910153e-09,2.75480460807637e-09,1.90498241441693e-07,2.05597335460447e-09,3.74534318457923e-09,2.60822784902505e-10,1.33686806835146e-09,1.79484516357075e-09,4.65738555379827e-09,3.62363645878228e-09,1.78337781248904e-09,1.14882785830565e-09,4.52654640981928e-10,4.31278327788469e-10,5.85657758384212e-10,1.94273229529869e-10,1.02148158255873e-09,4.24123365927369e-09,7.8596981628693e-10,4.45818912262208e-10,6.92764123237676e-10,1.05681516156016e-09,1.63638836491592e-10,1.36460028163129e-10,5.65661315742765e-10,5.28876250540261e-10,1.39461211661895e-07,2.47589305757478e-10,1.68960847802813e-10,5.91290050716018e-11,1.82586484638375e-09,9.69090689077612e-10,2.51776387883413e-09,1.45117936382867e-09,1.00322556602416e-07,1.08319286636669e-09,1.97284913033331e-09,1.37381899983838e-10,7.04216120671848e-10,9.45640432271692e-10,2.45330812214094e-09,1.90870546028806e-09,9.39410372996185e-10,6.05129580598234e-10,2.38438630797144e-10,2.27180870487999e-10,3.08500404341e-10,1.02338587409935e-10,5.38145994871472e-10,2.23415804494273e-09,4.14029779306526e-10,2.3481975050121e-10,2.46853016819218e-10,3.76605779737973e-10,5.83054733059851e-11,4.86306760816391e-11,2.01541816533778e-10,1.88480051479937e-10,4.97119759872018e-08,8.82109136118948e-11,6.02152439385157e-11,2.10860784196643e-11,6.50554209556502e-10,3.45284484411045e-10,8.97273911437138e-10,5.17008455828727e-10,3.57529063568738e-08,3.85833964917444e-10,7.02957771938174e-10,4.896635395797e-11,2.50928348712168e-10,3.36816878688249e-10,8.74048169869807e-10,6.80132175967198e-10,3.34740385500858e-10,2.1562595861634e-10,8.4972585469375e-11,8.09606000392912e-11,1.0993138916682e-10,3.65336692750136e-11,1.91721062958402e-10,7.95779158856896e-10,1.47521277774612e-10,8.36809921564742e-11,3.69400062601961e-11,5.59554893939966e-11,8.74714502119799e-12,7.21454386032801e-12,3.02522801010102e-11,2.78740742077791e-11,3.75178195220395e-07,1.3268535607492e-11,8.91878257327407e-12,3.00586735927992e-12,9.75535224737733e-11,5.19087162966304e-11,1.33460194143216e-10,7.77963268188348e-11,1.89352930508843e-07,5.88262128757192e-11,1.05421832781557e-10,7.20174902365481e-12,3.74572555460676e-11,5.1571501685073e-11,1.31649610476255e-10,1.01729440500033e-10,5.00540491703751e-11,3.22422995214245e-11,1.25915451317007e-11,1.20012839499508e-11,1.6389289781953e-11,4.72425019760359e-12,2.8983181797208e-11,1.21805252463243e-10,2.21430559929999e-11,1.24566922494573e-11
