"time","s_Sistema1","e_Sistema1","is_Sistema1","ia_Sistema1","r_Sistema1","s_Sistema2","e_Sistema2","is_Sistema2","ia_Sistema2","r_Sistema2","s_Sistema3","e_Sistema3","is_Sistema3","ia_Sistema3","r_Sistema3","s_Sistema4","e_Sistema4","is_Sistema4","ia_Sistema4","r_Sistema4","s_Sistema5","e_Sistema5","is_Sistema5","ia_Sistema5","r_Sistema5","s_Sistema6","e_Sistema6","is_Sistema6","ia_Sistema6","r_Sistema6","s_Sistema7","e_Sistema7","is_Sistema7","ia_Sistema7","r_Sistema7","s_Sistema8","e_Sistema8","is_Sistema8","ia_Sistema8","r_Sistema8","s_Sistema9","e_Sistema9","is_Sistema9","ia_Sistema9","r_Sistema9","s_Sistema10","e_Sistema10","is_Sistema10","ia_Sistema10","r_Sistema10","s_Sistema11","e_Sistema11","is_Sistema11","ia_Sistema11","r_Sistema11","s_Sistema12","e_Sistema12","is_Sistema12","ia_Sistema12","r_Sistema12","s_Sistema13","e_Sistema13","is_Sistema13","ia_Sistema13","r_Sistema13","s_Sistema14","e_Sistema14","is_Sistema14","ia_Sistema14","r_Sistema14","s_Sistema15","e_Sistema15","is_Sistema15","ia_Sistema15","r_Sistema15","s_Sistema16","e_Sistema16","is_Sistema16","ia_Sistema16","r_Sistema16","s_Sistema17","e_Sistema17","is_Sistema17","ia_Sistema17","r_Sistema17","s_Sistema18","e_Sistema18","is_Sistema18","ia_Sistema18","r_Sistema18","s_Sistema19","e_Sistema19","is_Sistema19","ia_Sistema19","r_Sistema19","s_Sistema20","e_Sistema20","is_Sistema20","ia_Sistema20","r_Sistema20","s_Sistema21","e_Sistema21","is_Sistema21","ia_Sistema21","r_Sistema21","s_Sistema22","e_Sistema22","is_Sistema22","ia_Sistema22","r_Sistema22","s_Sistema23","e_Sistema23","is_Sistema23","ia_Sistema23","r_Sistema23","s_Sistema24","e_Sistema24","is_Sistema24","ia_Sistema24","r_Sistema24","s_Sistema25","e_Sistema25","is_Sistema25","ia_Sistema25","r_Sistema25","s_Sistema26","e_Sistema26","is_Sistema26","ia_Sistema26","r_Sistema26","s_Sistema27","e_Sistema27","is_Sistema27","ia_Sistema27","r_Sistema27","s_Sistema28","e_Sistema28","is_Sistema28","ia_Sistema28","r_Sistema28","s_Sistema29","e_Sistema29","is_Sistema29","ia_Sistema29","r_Sistema29","s_Sistema30","e_Sistema30","is_Sistema30","ia_Sistema30","r_Sistema30","s_Sistema31","e_Sistema31","is_Sistema31","ia_Sistema31","r_Sistema31","s_Sistema32","e_Sistema32","is_Sistema32","ia_Sistema32","r_Sistema32"
8,0.067824109,0,0.0571304880000001,0.0571304880000001,1.657130488,0.382430782,0,0.353591816,0.353591816,1.953591816,0.063798784,0,0.057989432,0.057989432,1.657989432,0.020211322,0,0.0127284960000001,0.0127284960000001,1.612728496,0,0,0,0,1.500731992,0.249456666,0,0.21793104,0.21793104,1.81793104,0,0,0,0,0.617770144,0.028600696,0,0.00372185600000008,0.00372185600000008,1.603721856,0.02942145,0,0.0235289840000001,0.0235289840000001,1.623528984,0,0,0,0,1.537485248,0.0840858479999999,0,0.0343775679999999,0.0343775679999999,1.634377568,0,0,0,0,1.420345016,0.114494841,0,0.114253512,0.114253512,1.714253512,0.158141348,0,0.091583832,0.091583832,1.691583832,0.75307867664,0,0.613825459,0.6138253694,2.21382528,0,0,0,0,1.532324912,0.103587462,0,0.087460648,0.087460648,1.687460648,0.007261207,0,0,0,1.597344952,0.183152747,0,0.13912516,0.13912516,1.73912516,0,0,0,0,1.415665368,0.0183773050000001,0,0,0,1.565938616,0.126533953,0,0.110006048,0.110006048,1.710006048,0.17974008,0,0.16765892,0.16765892,1.76765892,0,0,0,0,1.556316336,0,0,0,0,1.507726704,0.072688071,0,0.0483009119999999,0.0483009119999999,1.648300912,0,0,0,0,1.573748464,0.25438205,0,0.224560992,0.224560992,1.824560992,0.027485017,0,0.01687764,0.01687764,1.61687764,0,0,0,0,1.049818752,0.0200400669999999,0,0.00232725600000001,0.00232725600000001,1.602327256,0,0,0,0,0
8.2,0.0692523712000001,0,0.0585587502000001,0.0585587502000001,1.6985587502,0.3912705774,0,0.3624316114,0.3624316114,2.0024316114,0.0652485198,0,0.0594391678,0.0594391678,1.6994391678,0.0205295344,0,0.0130467084000001,0.0130467084000001,1.6530467084,0,0,0,0,1.5382502918,0.254904942,0,0.223379316,0.223379316,1.863379316,0,0,0,0,0.6332143976,0.0286937424,0,0.00381490240000009,0.00381490240000009,1.6438149024,0.0300096746,0,0.0241172086000001,0.0241172086000001,1.6641172086,0,0,0,0,1.5759223792,0.0849452871999999,0,0.0352370071999999,0.0352370071999999,1.6752370072,0,0,0,0,1.4558536414,0.1173511788,0,0.1171098498,0.1171098498,1.7571098498,0.1604309438,0,0.0938734278,0.0938734278,1.7338734278,0.768424305956,0,0.629171091,0.6291710014,2.269170912,0,0,0,0,1.5706330348,0.1057739782,0,0.0896471642,0.0896471642,1.7296471642,0.0071948308,0,0,0,1.6372785758,0.186630876,0,0.142603289,0.142603289,1.782603289,0,0,0,0,1.4510570022,0.0175257704000001,0,0,0,1.6050870814,0.1292841042,0,0.1127561992,0.1127561992,1.7527561992,0.183931553,0,0.171850393,0.171850393,1.811850393,0,0,0,0,1.5952242444,0,0,0,0,1.5454198716,0.0738955938,0,0.0495084347999999,0.0495084347999999,1.6895084348,0,0,0,0,1.6130921756,0.2599960748,0,0.2301750168,0.2301750168,1.8701750168,0.027906958,0,0.017299581,0.017299581,1.657299581,0,0,0,0,1.0760642208,0.0200982483999999,0,0.00238543740000001,0.00238543740000001,1.6423854374,0,0,0,0,0
8.4,0.0706806334,0,0.0599870124000001,0.0599870124000001,1.7399870124,0.4001103728,0,0.3712714068,0.3712714068,2.0512714068,0.0666982556,0,0.0608889036,0.0608889036,1.7408889036,0.0208477468,0,0.0133649208000001,0.0133649208000001,1.6933649208,0,0,0,0,1.5757685916,0.260353218,0,0.228827592,0.228827592,1.908827592,0,0,0,0,0.6486586512,0.0287867888,0,0.00390794880000009,0.00390794880000009,1.6839079488,0.0305978992,0,0.0247054332000001,0.0247054332000001,1.7047054332,0,0,0,0,1.6143595104,0.0858047263999999,0,0.0360964463999999,0.0360964463999999,1.7160964464,0,0,0,0,1.4913622668,0.1202075166,0,0.1199661876,0.1199661876,1.7999661876,0.1627205396,0,0.0961630236,0.0961630236,1.7761630236,0.783769935272,0,0.644516723,0.6445166334,2.324516544,0,0,0,0,1.6089411576,0.1079604944,0,0.0918336804,0.0918336804,1.7718336804,0.0071284546,0,0,0,1.6772121996,0.190109005,0,0.146081418,0.146081418,1.826081418,0,0,0,0,1.4864486364,0.0166742358000001,0,0,0,1.6442355468,0.1320342554,0,0.1155063504,0.1155063504,1.7955063504,0.188123026,0,0.176041866,0.176041866,1.856041866,0,0,0,0,1.6341321528,0,0,0,0,1.5831130392,0.0751031166,0,0.0507159575999999,0.0507159575999999,1.7307159576,0,0,0,0,1.6524358872,0.2656100996,0,0.2357890416,0.2357890416,1.9157890416,0.028328899,0,0.017721522,0.017721522,1.697721522,0,0,0,0,1.1023096896,0.0201564297999999,0,0.00244361880000001,0.00244361880000001,1.6824436188,0,0,0,0,0
8.6,0.0721088956,0,0.0614152746000001,0.0614152746000001,1.7814152746,0.4089501682,0,0.3801112022,0.3801112022,2.1001112022,0.0681479914,0,0.0623386394,0.0623386394,1.7823386394,0.0211659592,0,0.0136831332000001,0.0136831332000001,1.7336831332,0,0,0,0,1.6132868914,0.265801494,0,0.234275868,0.234275868,1.954275868,0,0,0,0,0.6641029048,0.0288798352,0,0.00400099520000009,0.00400099520000009,1.7240009952,0.0311861238,0,0.0252936578000001,0.0252936578000001,1.7452936578,0,0,0,0,1.6527966416,0.0866641655999998,0,0.0369558855999999,0.0369558855999999,1.7569558856,0,0,0,0,1.5268708922,0.1230638544,0,0.1228225254,0.1228225254,1.8428225254,0.1650101354,0,0.0984526194,0.0984526194,1.8184526194,0.799115564588,0,0.659862354999999,0.659862265399999,2.379862176,0,0,0,0,1.6472492804,0.1101470106,0,0.0940201966,0.0940201966,1.8140201966,0.0070620784,0,0,0,1.7171458234,0.193587134,0,0.149559547,0.149559547,1.869559547,0,0,0,0,1.5218402706,0.0158227012000001,0,0,0,1.6833840122,0.1347844066,0,0.1182565016,0.1182565016,1.8382565016,0.192314499,0,0.180233339,0.180233339,1.900233339,0,0,0,0,1.6730400612,0,0,0,0,1.6208062068,0.0763106394,0,0.0519234803999999,0.0519234803999999,1.7719234804,0,0,0,0,1.6917795988,0.2712241244,0,0.2414030664,0.2414030664,1.9614030664,0.02875084,0,0.018143463,0.018143463,1.738143463,0,0,0,0,1.1285551584,0.0202146111999999,0,0.00250180020000001,0.00250180020000001,1.7225018002,0,0,0,0,0
8.8,0.0735371578,0,0.0628435368000001,0.0628435368000001,1.8228435368,0.4177899636,0,0.3889509976,0.3889509976,2.1489509976,0.0695977272,0,0.0637883752,0.0637883752,1.8237883752,0.0214841716,0,0.0140013456000001,0.0140013456000001,1.7740013456,0,0,0,0,1.6508051912,0.27124977,0,0.239724144,0.239724144,1.999724144,0,0,0,0,0.6795471584,0.0289728816,0,0.00409404160000009,0.00409404160000009,1.7640940416,0.0317743484,0,0.0258818824000001,0.0258818824000001,1.7858818824,0,0,0,0,1.6912337728,0.0875236047999998,0,0.0378153247999999,0.0378153247999999,1.7978153248,0,0,0,0,1.5623795176,0.1259201922,0,0.1256788632,0.1256788632,1.8856788632,0.1672997312,0,0.1007422152,0.1007422152,1.8607422152,0.814461193904001,0,0.675207986999999,0.675207897399999,2.435207808,0,0,0,0,1.6855574032,0.1123335268,0,0.0962067128,0.0962067128,1.8562067128,0.0069957022,0,0,0,1.7570794472,0.197065263,0,0.153037676,0.153037676,1.913037676,0,0,0,0,1.5572319048,0.0149711666000001,0,0,0,1.7225324776,0.1375345578,0,0.1210066528,0.1210066528,1.8810066528,0.196505972,0,0.184424812,0.184424812,1.944424812,0,0,0,0,1.7119479696,0,0,0,0,1.6584993744,0.0775181622,0,0.0531310031999999,0.0531310031999999,1.8131310032,0,0,0,0,1.7311233104,0.2768381492,0,0.2470170912,0.2470170912,2.0070170912,0.029172781,0,0.018565404,0.018565404,1.778565404,0,0,0,0,1.1548006272,0.0202727925999999,0,0.00255998160000001,0.00255998160000001,1.7625599816,0,0,0,0,0
9,0.07496542,0,0.064271799,0.064271799,1.864271799,0.426629759,0,0.397790793,0.397790793,2.197790793,0.071047463,0,0.065238111,0.065238111,1.865238111,0.021802384,0,0.0143195580000001,0.0143195580000001,1.814319558,0,0,0,0,1.688323491,0.276698046,0,0.24517242,0.24517242,2.04517242,0,0,0,0,0.694991412,0.029065928,0,0.00418708800000009,0.00418708800000009,1.804187088,0.032362573,0,0.0264701070000001,0.0264701070000001,1.826470107,0,0,0,0,1.729670904,0.0883830439999998,0,0.0386747639999999,0.0386747639999999,1.838674764,0,0,0,0,1.597888143,0.12877653,0,0.128535201,0.128535201,1.928535201,0.169589327,0,0.103031811,0.103031811,1.903031811,0.82980682322,0,0.690553618999999,0.690553529399999,2.49055344,0,0,0,0,1.723865526,0.114520043,0,0.098393229,0.098393229,1.898393229,0.006929326,0,0,0,1.797013071,0.200543392,0,0.156515805,0.156515805,1.956515805,0,0,0,0,1.592623539,0.0141196320000001,0,0,0,1.761680943,0.140284709,0,0.123756804,0.123756804,1.923756804,0.200697445,0,0.188616285,0.188616285,1.988616285,0,0,0,0,1.750855878,0,0,0,0,1.696192542,0.078725685,0,0.0543385259999999,0.0543385259999999,1.854338526,0,0,0,0,1.770467022,0.282452174,0,0.252631116,0.252631116,2.052631116,0.029594722,0,0.018987345,0.018987345,1.818987345,0,0,0,0,1.181046096,0.0203309739999999,0,0.00261816300000001,0.00261816300000001,1.802618163,0,0,0,0,0
9.2,0.0763936822,0,0.0657000612000001,0.0657000612000001,1.9057000612,0.4354695544,0,0.4066305884,0.4066305884,2.2466305884,0.0724971988,0,0.0666878468,0.0666878468,1.9066878468,0.0221205964,0,0.0146377704000001,0.0146377704000001,1.8546377704,0,0,0,0,1.7258417908,0.282146322,0,0.250620696,0.250620696,2.090620696,0,0,0,0,0.7104356656,0.0291589744,0,0.0042801344000001,0.0042801344000001,1.8442801344,0.0329507976,0,0.0270583316000001,0.0270583316000001,1.8670583316,0,0,0,0,1.7681080352,0.0892424831999998,0,0.0395342031999999,0.0395342031999999,1.8795342032,0,0,0,0,1.6333967684,0.1316328678,0,0.1313915388,0.1313915388,1.9713915388,0.1718789228,0,0.1053214068,0.1053214068,1.9453214068,0.845152452536001,0,0.705899250999999,0.705899161399999,2.545899072,0,0,0,0,1.7621736488,0.1167065592,0,0.1005797452,0.1005797452,1.9405797452,0.0068629498,0,0,0,1.8369466948,0.204021521,0,0.159993934,0.159993934,1.999993934,0,0,0,0,1.6280151732,0.0132680974000001,0,0,0,1.8008294084,0.1430348602,0,0.1265069552,0.1265069552,1.9665069552,0.204888918,0,0.192807758,0.192807758,2.032807758,0,0,0,0,1.7897637864,0,0,0,0,1.7338857096,0.0799332078,0,0.0555460487999999,0.0555460487999999,1.8955460488,0,0,0,0,1.8098107336,0.2880661988,0,0.2582451408,0.2582451408,2.0982451408,0.030016663,0,0.019409286,0.019409286,1.859409286,0,0,0,0,1.2072915648,0.0203891553999999,0,0.00267634440000001,0.00267634440000001,1.8426763444,0,0,0,0,0
9.4,0.0778219444,0,0.0671283234000001,0.0671283234000001,1.9471283234,0.4443093498,0,0.4154703838,0.4154703838,2.2954703838,0.0739469346,0,0.0681375826,0.0681375826,1.9481375826,0.0224388088,0,0.0149559828000001,0.0149559828000001,1.8949559828,0,0,0,0,1.7633600906,0.287594598,0,0.256068972,0.256068972,2.136068972,0,0,0,0,0.7258799192,0.0292520208,0,0.0043731808000001,0.0043731808000001,1.8843731808,0.0335390222,0,0.0276465562000001,0.0276465562000001,1.9076465562,0,0,0,0,1.8065451664,0.0901019223999998,0,0.0403936423999999,0.0403936423999999,1.9203936424,0,0,0,0,1.6689053938,0.1344892056,0,0.1342478766,0.1342478766,2.0142478766,0.1741685186,0,0.1076110026,0.1076110026,1.9876110026,0.860498081852,0,0.721244882999999,0.721244793399999,2.601244704,0,0,0,0,1.8004817716,0.1188930754,0,0.1027662614,0.1027662614,1.9827662614,0.0067965736,0,0,0,1.8768803186,0.20749965,0,0.163472063,0.163472063,2.043472063,0,0,0,0,1.6634068074,0.0124165628000001,0,0,0,1.8399778738,0.1457850114,0,0.1292571064,0.1292571064,2.0092571064,0.209080391,0,0.196999231,0.196999231,2.076999231,0,0,0,0,1.8286716948,0,0,0,0,1.7715788772,0.0811407306,0,0.0567535715999999,0.0567535715999999,1.9367535716,0,0,0,0,1.8491544452,0.2936802236,0,0.2638591656,0.2638591656,2.1438591656,0.030438604,0,0.019831227,0.019831227,1.899831227,0,0,0,0,1.2335370336,0.0204473367999999,0,0.00273452580000001,0.00273452580000001,1.8827345258,0,0,0,0,0
9.6,0.0792502066,0,0.0685565856000001,0.0685565856000001,1.9885565856,0.4531491452,0,0.4243101792,0.4243101792,2.3443101792,0.0753966704,0,0.0695873184,0.0695873184,1.9895873184,0.0227570212,0,0.0152741952000001,0.0152741952000001,1.9352741952,0,0,0,0,1.8008783904,0.293042874,0,0.261517248,0.261517248,2.181517248,0,0,0,0,0.7413241728,0.0293450672,0,0.0044662272000001,0.0044662272000001,1.9244662272,0.0341272468,0,0.0282347808000001,0.0282347808000001,1.9482347808,0,0,0,0,1.8449822976,0.0909613615999998,0,0.0412530815999999,0.0412530815999999,1.9612530816,0,0,0,0,1.7044140192,0.1373455434,0,0.1371042144,0.1371042144,2.0571042144,0.1764581144,0,0.1099005984,0.1099005984,2.0299005984,0.875843711168001,0,0.736590514999999,0.736590425399999,2.656590336,0,0,0,0,1.8387898944,0.1210795916,0,0.1049527776,0.1049527776,2.0249527776,0.0067301974,0,0,0,1.9168139424,0.210977779,0,0.166950192,0.166950192,2.086950192,0,0,0,0,1.6987984416,0.0115650282000001,0,0,0,1.8791263392,0.1485351626,0,0.1320072576,0.1320072576,2.0520072576,0.213271864,0,0.201190704,0.201190704,2.121190704,0,0,0,0,1.8675796032,0,0,0,0,1.8092720448,0.0823482534,0,0.0579610943999999,0.0579610943999999,1.9779610944,0,0,0,0,1.8884981568,0.2992942484,0,0.2694731904,0.2694731904,2.1894731904,0.030860545,0,0.020253168,0.020253168,1.940253168,0,0,0,0,1.2597825024,0.0205055181999999,0,0.00279270720000001,0.00279270720000001,1.9227927072,0,0,0,0,0
9.8,0.0806784688,0,0.0699848478,0.0699848478,2.0299848478,0.4619889406,0,0.4331499746,0.4331499746,2.3931499746,0.0768464062,0,0.0710370542,0.0710370542,2.0310370542,0.0230752336,0,0.0155924076000001,0.0155924076000001,1.9755924076,0,0,0,0,1.8383966902,0.29849115,0,0.266965524,0.266965524,2.226965524,0,0,0,0,0.7567684264,0.0294381136,0,0.0045592736000001,0.0045592736000001,1.9645592736,0.0347154714,0,0.0288230054000001,0.0288230054000001,1.9888230054,0,0,0,0,1.8834194288,0.0918208007999998,0,0.0421125207999999,0.0421125207999999,2.0021125208,0,0,0,0,1.7399226446,0.1402018812,0,0.1399605522,0.1399605522,2.0999605522,0.1787477102,0,0.1121901942,0.1121901942,2.0721901942,0.891189340484001,0,0.751936146999999,0.751936057399999,2.711935968,0,0,0,0,1.8770980172,0.1232661078,0,0.1071392938,0.1071392938,2.0671392938,0.0066638212,0,0,0,1.9567475662,0.214455908,0,0.170428321,0.170428321,2.130428321,0,0,0,0,1.7341900758,0.0107134936000001,0,0,0,1.9182748046,0.1512853138,0,0.1347574088,0.1347574088,2.0947574088,0.217463337,0,0.205382177,0.205382177,2.165382177,0,0,0,0,1.9064875116,0,0,0,0,1.8469652124,0.0835557762,0,0.0591686171999999,0.0591686171999999,2.0191686172,0,0,0,0,1.9278418684,0.3049082732,0,0.2750872152,0.2750872152,2.2350872152,0.031282486,0,0.020675109,0.020675109,1.980675109,0,0,0,0,1.2860279712,0.0205636995999999,0,0.00285088860000001,0.00285088860000001,1.9628508886,0,0,0,0,0
10,0.082106731,0,0.07141311,0.07141311,2.07141311,0.470828736,0,0.44198977,0.44198977,2.44198977,0.0782961419999999,0,0.07248679,0.07248679,2.07248679,0.023393446,0,0.0159106200000001,0.0159106200000001,2.01591062,0,0,0,0,1.87591499,0.303939426,0,0.2724138,0.2724138,2.2724138,0,0,0,0,0.77221268,0.02953116,0,0.0046523200000001,0.0046523200000001,2.00465232,0.035303696,0,0.0294112300000001,0.0294112300000001,2.02941123,0,0,0,0,1.92185656,0.0926802399999998,0,0.0429719599999999,0.0429719599999999,2.04297196,0,0,0,0,1.77543127,0.143058219,0,0.14281689,0.14281689,2.14281689,0.181037306,0,0.11447979,0.11447979,2.11447979,0.906534969800001,0,0.767281778999999,0.767281689399999,2.7672816,0,0,0,0,1.91540614,0.125452624,0,0.10932581,0.10932581,2.10932581,0.006597445,0,0,0,1.99668119,0.217934037,0,0.17390645,0.17390645,2.17390645,0,0,0,0,1.76958171,0.00986195900000006,0,0,0,1.95742327,0.154035465,0,0.13750756,0.13750756,2.13750756,0.22165481,0,0.20957365,0.20957365,2.20957365,0,0,0,0,1.94539542,0,0,0,0,1.88465838,0.084763299,0,0.0603761399999999,0.0603761399999999,2.06037614,0,0,0,0,1.96718558,0.310522298,0,0.28070124,0.28070124,2.28070124,0.031704427,0,0.02109705,0.02109705,2.02109705,0,0,0,0,1.31227344,0.0206218809999999,0,0.00290907000000001,0.00290907000000001,2.00290907,0,0,0,0,0
10.2,0.0835349932,0,0.0728413722,0.0728413722,2.1128413722,0.4796685314,0,0.4508295654,0.4508295654,2.4908295654,0.0797458777999999,0,0.0739365258,0.0739365258,2.1139365258,0.0237116584,0,0.0162288324000001,0.0162288324000001,2.0562288324,0,0,0,0,1.9134332898,0.309387702,0,0.277862076,0.277862076,2.317862076,0,0,0,0,0.7876569336,0.0296242064,0,0.0047453664000001,0.0047453664000001,2.0447453664,0.0358919206,0,0.0299994546000001,0.0299994546000001,2.0699994546,0,0,0,0,1.9602936912,0.0935396791999998,0,0.0438313991999999,0.0438313991999999,2.0838313992,0,0,0,0,1.8109398954,0.1459145568,0,0.1456732278,0.1456732278,2.1856732278,0.1833269018,0,0.1167693858,0.1167693858,2.1567693858,0.921880599116001,0,0.782627410999999,0.782627321399999,2.822627232,0,0,0,0,1.9537142628,0.1276391402,0,0.1115123262,0.1115123262,2.1515123262,0.0065310688,0,0,0,2.0366148138,0.221412166,0,0.177384579,0.177384579,2.217384579,0,0,0,0,1.8049733442,0.00901042440000005,0,0,0,1.9965717354,0.1567856162,0,0.1402577112,0.1402577112,2.1802577112,0.225846283,0,0.213765123,0.213765123,2.253765123,0,0,0,0,1.9843033284,0,0,0,0,1.9223515476,0.0859708218,0,0.0615836627999999,0.0615836627999999,2.1015836628,0,0,0,0,2.0065292916,0.3161363228,0,0.2863152648,0.2863152648,2.3263152648,0.032126368,0,0.021518991,0.021518991,2.061518991,0,0,0,0,1.3385189088,0.0206800623999999,0,0.00296725140000001,0.00296725140000001,2.0429672514,0,0,0,0,0
10.4,0.0849632554,0,0.0742696344,0.0742696344,2.1542696344,0.4885083268,0,0.4596693608,0.4596693608,2.5396693608,0.0811956135999999,0,0.0753862615999999,0.0753862615999999,2.1553862616,0.0240298708,0,0.0165470448000001,0.0165470448000001,2.0965470448,0,0,0,0,1.9509515896,0.314835978,0,0.283310352,0.283310352,2.363310352,0,0,0,0,0.8031011872,0.0297172528,0,0.00483841280000011,0.00483841280000011,2.0848384128,0.0364801452,0,0.0305876792000001,0.0305876792000001,2.1105876792,0,0,0,0,1.9987308224,0.0943991183999998,0,0.0446908383999999,0.0446908383999999,2.1246908384,0,0,0,0,1.8464485208,0.1487708946,0,0.1485295656,0.1485295656,2.2285295656,0.1856164976,0,0.1190589816,0.1190589816,2.1990589816,0.937226228432001,0,0.797973042999999,0.797972953399999,2.877972864,0,0,0,0,1.9920223856,0.1298256564,0,0.1136988424,0.1136988424,2.1936988424,0.0064646926,0,0,0,2.0765484376,0.224890295,0,0.180862708,0.180862708,2.260862708,0,0,0,0,1.8403649784,0.00815888980000005,0,0,0,2.0357202008,0.1595357674,0,0.1430078624,0.1430078624,2.2230078624,0.230037756,0,0.217956596,0.217956596,2.297956596,0,0,0,0,2.0232112368,0,0,0,0,1.9600447152,0.0871783446,0,0.0627911855999999,0.0627911855999999,2.1427911856,0,0,0,0,2.0458730032,0.3217503476,0,0.2919292896,0.2919292896,2.3719292896,0.032548309,0,0.021940932,0.021940932,2.101940932,0,0,0,0,1.3647643776,0.0207382437999999,0,0.00302543280000001,0.00302543280000001,2.0830254328,0,0,0,0,0
10.6,0.0863915176,0,0.0756978966,0.0756978966,2.1956978966,0.4973481222,0,0.4685091562,0.4685091562,2.5885091562,0.0826453494,0,0.0768359974,0.0768359974,2.1968359974,0.0243480832,0,0.0168652572000001,0.0168652572000001,2.1368652572,0,0,0,0,1.9884698894,0.320284254,0,0.288758628,0.288758628,2.408758628,0,0,0,0,0.818545440800001,0.0298102992,0,0.00493145920000011,0.00493145920000011,2.1249314592,0.0370683698,0,0.0311759038000001,0.0311759038000001,2.1511759038,0,0,0,0,2.0371679536,0.0952585575999998,0,0.0455502775999999,0.0455502775999999,2.1655502776,0,0,0,0,1.8819571462,0.1516272324,0,0.1513859034,0.1513859034,2.2713859034,0.1879060934,0,0.1213485774,0.1213485774,2.2413485774,0.952571857748001,0,0.813318674999999,0.813318585399999,2.933318496,0,0,0,0,2.0303305084,0.1320121726,0,0.1158853586,0.1158853586,2.2358853586,0.0063983164,0,0,0,2.1164820614,0.228368424,0,0.184340837,0.184340837,2.304340837,0,0,0,0,1.8757566126,0.00730735520000005,0,0,0,2.0748686662,0.1622859186,0,0.1457580136,0.1457580136,2.2657580136,0.234229229,0,0.222148069,0.222148069,2.342148069,0,0,0,0,2.0621191452,0,0,0,0,1.9977378828,0.0883858674,0,0.0639987083999999,0.0639987083999999,2.1839987084,0,0,0,0,2.0852167148,0.3273643724,0,0.2975433144,0.2975433144,2.4175433144,0.03297025,0,0.022362873,0.022362873,2.142362873,0,0,0,0,1.3910098464,0.0207964251999999,0,0.00308361420000001,0.00308361420000001,2.1230836142,0,0,0,0,0
10.8,0.0878197798,0,0.0771261588,0.0771261588,2.2371261588,0.5061879176,0,0.4773489516,0.4773489516,2.6373489516,0.0840950851999999,0,0.0782857332,0.0782857332,2.2382857332,0.0246662956,0,0.0171834696000001,0.0171834696000001,2.1771834696,0,0,0,0,2.0259881892,0.32573253,0,0.294206904,0.294206904,2.454206904,0,0,0,0,0.8339896944,0.0299033456,0,0.00502450560000011,0.00502450560000011,2.1650245056,0.0376565944,0,0.0317641284000001,0.0317641284000001,2.1917641284,0,0,0,0,2.0756050848,0.0961179967999998,0,0.0464097167999999,0.0464097167999999,2.2064097168,0,0,0,0,1.9174657716,0.1544835702,0,0.1542422412,0.1542422412,2.3142422412,0.1901956892,0,0.1236381732,0.1236381732,2.2836381732,0.967917487064001,0,0.828664306999999,0.828664217399999,2.988664128,0,0,0,0,2.0686386312,0.1341986888,0,0.1180718748,0.1180718748,2.2780718748,0.0063319402,0,0,0,2.1564156852,0.231846553,0,0.187818966,0.187818966,2.347818966,0,0,0,0,1.9111482468,0.00645582060000005,0,0,0,2.1140171316,0.1650360698,0,0.1485081648,0.1485081648,2.3085081648,0.238420702,0,0.226339542,0.226339542,2.386339542,0,0,0,0,2.1010270536,0,0,0,0,2.0354310504,0.0895933902,0,0.0652062311999999,0.0652062311999999,2.2252062312,0,0,0,0,2.1245604264,0.3329783972,0,0.3031573392,0.3031573392,2.4631573392,0.033392191,0,0.022784814,0.022784814,2.182784814,0,0,0,0,1.4172553152,0.0208546065999999,0,0.00314179560000001,0.00314179560000001,2.1631417956,0,0,0,0,0
11,0.089248042,0,0.078554421,0.078554421,2.278554421,0.515027713,0,0.486188747,0.486188747,2.686188747,0.0855448209999999,0,0.0797354689999999,0.0797354689999999,2.279735469,0.024984508,0,0.0175016820000001,0.0175016820000001,2.217501682,0,0,0,0,2.063506489,0.331180806,0,0.29965518,0.29965518,2.49965518,0,0,0,0,0.849433948,0.029996392,0,0.00511755200000011,0.00511755200000011,2.205117552,0.038244819,0,0.0323523530000001,0.0323523530000001,2.232352353,0,0,0,0,2.114042216,0.0969774359999998,0,0.0472691559999999,0.0472691559999999,2.247269156,0,0,0,0,1.952974397,0.157339908,0,0.157098579,0.157098579,2.357098579,0.192485285,0,0.125927769,0.125927769,2.325927769,0.983263116380001,0,0.844009938999999,0.844009849399999,3.04400976,0,0,0,0,2.106946754,0.136385205,0,0.120258391,0.120258391,2.320258391,0.00626556400000001,0,0,0,2.196349309,0.235324682,0,0.191297095,0.191297095,2.391297095,0,0,0,0,1.946539881,0.00560428600000006,0,0,0,2.153165597,0.167786221,0,0.151258316,0.151258316,2.351258316,0.242612175,0,0.230531015,0.230531015,2.430531015,0,0,0,0,2.139934962,0,0,0,0,2.073124218,0.090800913,0,0.0664137539999999,0.0664137539999999,2.266413754,0,0,0,0,2.163904138,0.338592422,0,0.308771364,0.308771364,2.508771364,0.033814132,0,0.023206755,0.023206755,2.223206755,0,0,0,0,1.443500784,0.0209127879999999,0,0.00319997700000001,0.00319997700000001,2.203199977,0,0,0,0,0
